"STATION_ADDR1","STATION_ID","STATION_LATITUDE","STATION_LONGITUDE"
"서울특별시 종로구 창덕궁1길 3","ST-170",37.57915497,126.9889603
"서울특별시 영등포구 도신로29길 28","ST-1700",37.51012039,126.904068
"서울특별시 영등포구 버드나루로 125","ST-1701",37.52917099,126.9075775
"서울특별시 관악구 양녕로16길 4","ST-1702",37.48949051,126.9459229
"서울특별시 강남구 밤고개로21길 50","ST-1703",37.47296906,127.1122284
"서울특별시 강남구 양재대로55길 14","ST-1704",37.49179077,127.0882111
"서울특별시 송파구 올림픽로 99","ST-1705",37.51678085,127.0904923
"서울특별시 송파구 송이로 42","ST-1706",37.50186157,127.1172333
"서울특별시 송파구 송파대로 201","ST-1707",37.48834991,127.1207809
"서울특별시 강서구 마곡중앙로 201","ST-1708",37.57138062,126.8283386
"서울특별시 강서구 공항대로 지하 163","ST-1709",37.5605011,126.8266525
"서울특별시 종로구 연건동 178-3","ST-171",37.57650757,127.0024567
"서울특별시 강서구 마곡중앙로 36","ST-1710",37.55553818,126.8267593
"서울특별시 강서구 마곡중앙8로3길 21","ST-1711",37.56330109,126.8368225
"서울특별시 강서구 마곡동로 110","ST-1712",37.56412888,126.8343124
"서울특별시 강서구 마곡동로 161","ST-1713",37.56824112,126.8358307
"서울특별시 강서구 강서로 247","ST-1714",37.5602417,126.8358078
"서울특별시 강서구 마곡중앙10로 10","ST-1715",37.56254959,126.8274384
"서울특별시 송파구 거여동 11-3","ST-1716",37.49704742,127.1403503
"서울특별시 송파구 오금로 지하 402","ST-1717",37.49618149,127.138031
"서울특별시 강서구 마곡중앙5로 지하 2","ST-1718",37.56520081,126.8273163
"서울특별시 송파구 위례성대로 51","ST-1719",37.51665878,127.1162567
"서울특별시 종로구 대학로 65","ST-172",37.57714462,127.0020599
"서울특별시 송파구 양재대로 지하 1233","ST-1720",37.51625824,127.1305924
"서울특별시 용산구 두텁바위로 74","ST-1721",37.54663849,126.981041
"서울특별시 광진구 광나루로 545","ST-1722",37.54504013,127.0899582
"서울특별시 성북구 오패산로 21","ST-1723",37.60390854,127.0373764
"서울특별시 강북구 오현로 56","ST-1724",37.6186409,127.0362396
"서울특별시 강북구 월계로 173","ST-1725",37.62268829,127.0378113
"서울특별시 도봉구 우이천로 367","ST-1726",37.64889145,127.0230179
"서울특별시 강서구 마곡서1로 146","ST-1727",37.56917953,126.8194428
"서울특별시 송파구 백제고분로 187","ST-1728",37.50471115,127.0875626
"서울특별시 송파구 백제고분로 272","ST-1729",37.50233841,127.0964432
"서울특별시 종로구 창경궁로 234","ST-173",37.58250046,126.9985352
"서울특별시 송파구 오금로 162","ST-1730",37.50997925,127.1123123
"서울특별시 양천구 목동동로 270","ST-1731",37.52477646,126.8754807
"서울특별시 구로구 부일로11길 51","ST-1732",37.49525833,126.830658
"서울특별시 구로구 경인로65길 16-15","ST-1733",37.5123291,126.8868332
"서울특별시 금천구 가산디지털1로 19","ST-1734",37.4679985,126.8868408
"서울특별시 서초구 남부순환로 2477","ST-1735",37.48303986,127.0214615
"서울특별시 양천구 안양천로 1156","ST-1736",37.54433823,126.8832703
"서울특별시 성동구 청계천로 540","ST-1737",0,0
"서울특별시 성동구 청계천로 540","ST-1738",0,0
"서울특별시 서초구 동작대로 80","ST-1739",37.48366165,126.9823227
"서울특별시 종로구 율곡로 169","ST-174",37.57606125,126.9976807
"서울특별시 노원구 노원로 75","ST-1740",37.62818909,127.0821075
"서울특별시 영등포구 의사당대로 1","ST-1741",37.53229141,126.9140091
"서울특별시 동작구 사당로23길 137","ST-1742",37.48886871,126.9719086
"서울특별시 서초구 양재대로12길 74","ST-1743",37.45370102,127.0431824
"서울특별시 서초구 양재대로12길 18","ST-1744",37.46031952,127.0363007
"서울특별시 성북구 화랑로14길 5","ST-1745",37.59732056,127.043808
"서울특별시 성북구 화랑로14길 5","ST-1746",37.60395813,127.0453415
"서울특별시 성동구 청계천로 540","ST-1747",0,0
"서울특별시 영등포구 여의도동 85-3","ST-1748",37.53730011,126.9332962
"서울특별시 성동구 청계천로 432","ST-1749",0,0
"서울특별시 종로구 숭인동 81-39","ST-175",37.57324219,127.0159073
"서울특별시 강서구 개화동로8길 17","ST-1750",37.57790756,126.7980423
"서울특별시 은평구 수색로 261","ST-1751",37.58216095,126.894928
"서울특별시 종로구 평창문화로 6-4","ST-1752",37.60351181,126.9620667
"서울특별시 구로구 디지털로31길 33-1","ST-1753",37.48437119,126.8954239
"서울특별시 마포구 하늘공원로 108","ST-1754",37.57012177,126.8813477
"서울특별시 종로구 삼청로 100-1","ST-1755",37.58456039,126.982193
"서울특별시 종로구 팔판길 46","ST-1756",37.58419037,126.9816971
"서울특별시 관악구 신림로 97 밀라트","ST-1757",37.47046661,126.938652
"서울특별시 동대문구 서울시립대로 163 서울시립대학교","ST-1758",37.58412933,127.0579376
"서울특별시 종로구 삼청동 25-32","ST-1759",37.58760452,126.9835968
"서울특별시 종로구 청계천로 407","ST-176",37.57222366,127.0227051
"서울특별시 광진구 능동로 209 세종대학교","ST-1760",37.55137253,127.07444
"서울 중구 순화동 214","ST-1761",37.56261826,126.9698563
"서울특별시 종로구 숭인동 1311","ST-177",37.57575989,127.0228348
"서울특별시 종로구 지봉로 87","ST-178",37.57933426,127.0150833
"서울특별시 종로구 평동 213","ST-179",37.5664711,126.9668274
"서울특별시 마포구 양화로 165","ST-18",37.55749893,126.9238052
"서울특별시 종로구 무악동 41-7","ST-180",37.57384872,126.9586945
"서울특별시 종로구 서린동 93-2","ST-181",37.5692482,126.9805374
"서울특별시 종로구 세종로 76-5","ST-182",37.57549286,126.9785004
"서울특별시 종로구 교북동 10-1","ST-183",37.57202911,126.9607849
"서울특별시 중구 서소문로 지하127","ST-185",37.56322861,126.9748383
"서울특별시 중구 동호로 지하256","ST-186",37.55887222,127.0055389
"서울특별시 중구 다산로 지하122","ST-187",37.55429459,127.0112
"서울특별시 중구 다산로14길 41","ST-188",37.55585861,127.013855
"서울특별시 중구 청구로 지하77","ST-189",37.5604744,127.0140762
"서울특별시 마포구 독막로 지하165","ST-19",37.54773331,126.9317627
"서울특별시 중구 다산로40길 37","ST-190",37.56371689,127.018425
"서울특별시 중구 창경궁로 지하51","ST-191",37.56826401,126.9981155
"서울특별시 중구 세종대로 지하2","ST-192",37.55721664,126.9730072
"서울특별시 중구 다산로 지하260","ST-193",37.56980515,127.0169525
"서울특별시 중구 세종대로 지하2","ST-194",37.55599976,126.9733582
"서울특별시 중구 동호로 330","ST-195",37.56386566,127.0027466
"서울특별시 중구 장충동2가 200-99","ST-196",37.55853271,127.0069885
"서울특별시 중구 신당동 357-1","ST-197",37.55519867,127.0100479
"서울특별시 중구 신당동 99","ST-198",37.5658493,127.0164032
"서울특별시 중구 청파로 456","ST-199",37.55978012,126.9685059
"서울특별시 마포구 동교로8안길 23","ST-2",0,0
"서울특별시 마포구 양화로18길 3","ST-20",37.55706024,126.9244232
"서울특별시 마포구 아현동 329-15","ST-200",37.55720139,126.9556656
"서울특별시 마포구 공덕동 257-88","ST-201",37.54457855,126.9502182
"서울특별시 마포구 공덕동 438-5","ST-202",37.5435791,126.9513245
"서울특별시 마포구 공덕동 237-9","ST-203",37.54425049,126.9516373
"서울특별시 마포구 도화동 555-2","ST-204",37.53993607,126.9458237
"서울특별시 마포구 도화동 292-29","ST-205",37.53927231,126.9459152
"서울특별시 마포구 용강동 234-1","ST-206",37.54234695,126.9430237
"서울특별시 마포구 노고산동 112-13","ST-207",37.55295563,126.9343414
"서울특별시 마포구 망원동 403-2","ST-208",37.55568695,126.9055481
"서울특별시 마포구 망원동 452-4","ST-209",37.55661011,126.8980179
"서울특별시 마포구 창전로 30","ST-21",37.54528427,126.9310532
"서울특별시 마포구 성산동 54-17","ST-210",37.56469727,126.9126129
"서울특별시 마포구 망원동 477-23","ST-211",37.56090927,126.9054947
"서울특별시 마포구 성산동123-29","ST-212",37.56855011,126.9145126
"서울특별시 마포구 공덕동 105-11","ST-213",37.54990387,126.9551468
"서울특별시 마포구 아현동 607-1","ST-214",37.5530014,126.9566879
"서울특별시 서대문구 영천동 259-1","ST-215",37.57125854,126.9604797
"서울특별시 서대문구 대현동 60-11","ST-216",37.55695343,126.9463425
"서울특별시 서대문구 북아현동 251-78","ST-217",37.55754852,126.9593811
"서울특별시 서대문구 통일로 380-4","ST-218",37.58224487,126.9506455
"서울특별시 서대문구 대신동 143-1","ST-219",37.56526947,126.9462433
"서울특별시 마포구 토정로 211","ST-22",37.54524231,126.9341126
"서울특별시 서대문구 홍은동 산25-3","ST-220",37.58369827,126.9249649
"서울특별시 서대문구 북가좌동 477-1","ST-221",37.57447815,126.9100494
"서울특별시 서대문구 북가좌동 470-1","ST-222",37.57513809,126.9139404
"서울특별시 서대문구 연희동 530","ST-223",37.57327652,126.9196777
"서울특별시 서대문구 북가좌동 70-119","ST-224",37.57946014,126.9171295
"서울특별시 서대문구 남가좌동 185-21","ST-225",37.5662117,126.8961792
"서울특별시 서대문구 북가좌동 400","ST-226",37.57300186,126.9077988
"서울특별시 서대문구 남가좌동 124","ST-227",37.57311249,126.9224472
"서울특별시 서대문구 미근동 317-1","ST-228",37.56472397,126.9672775
"서울특별시 영등포구 영등포로34길 9","ST-229",-88.48467255,84.24073029
"서울특별시 마포구 창전로 76","ST-23",37.54976654,126.9331741
"서울특별시 서대문구 충정로2가 138","ST-230",37.56477737,126.9661484
"서울특별시 서대문구 홍은동 387-16","ST-231",37.57807159,126.9308167
"서울특별시 서대문구 남가좌동 293-3 ","ST-232",37.56912231,126.9147949
"서울특별시 서대문구 충정로3가 56-1","ST-233",37.55996704,126.9624634
"서울특별시 성동구 마장동 610","ST-234",37.57152557,127.0353546
"서울특별시 성동구 홍익동 590","ST-235",37.56699371,127.0299149
"서울특별시 성동구 하왕십리동 960-3","ST-236",37.56385803,127.0303192
"서울특별시 성동구 행당동 188-9","ST-237",37.56144714,127.0349197
"서울특별시 성동구 금호동3가 1575-3","ST-238",37.5486412,127.0164261
"서울특별시 성동구 옥수동 산5-148","ST-239",37.54366302,127.014061
"서울특별시 마포구 독막로 223-1","ST-24",37.54745865,126.9383774
"서울특별시 성동구 금호동2가 1220-1","ST-240",37.55220032,127.0250549
"서울특별시 성동구 행당동 20-2","ST-241",37.55805206,127.0403519
"서울특별시 성동구 용답동 224-1","ST-242",37.56351089,127.0567246
"서울특별시 성동구 용답동 224-3","ST-243",37.56137085,127.0636597
"서울특별시 성동구 하왕십리동 286-24","ST-244",37.56874847,127.0304031
"서울특별시 성동구 금호동4가 1101","ST-245",37.54814911,127.0210877
"서울특별시 성동구 금호동2가 1205-1","ST-246",37.54863358,127.0257263
"서울특별시 성동구 응봉동 134-26","ST-247",37.5539856,127.0335922
"서울특별시 성동구 행당동 347-11","ST-248",37.55735016,127.029213
"서울특별시 성동구 행당동 10","ST-249",37.56035614,127.0413971
"서울특별시 서대문구 홍제동 277-23","ST-25",37.59432983,126.9473877
"서울특별시 성동구 용답동 102-1","ST-250",37.56764984,127.0511551
"서울특별시 성동구 마장동 610 ","ST-251",37.57164001,127.0356598
"서울특별시 광진구 중곡동 263-1","ST-252",37.55979538,127.0742035
"서울특별시 광진구 군자동 499","ST-253",37.55603027,127.0786438
"서울특별시 광진구 구의동 546-6","ST-254",37.53546524,127.0944824
"서울특별시 광진구 구의동 546-3","ST-255",37.53596878,127.0946732
"서울특별시 광진구 광장동 561-15","ST-256",37.54072952,127.1029053
"서울특별시 광진구 자양동 722","ST-257",37.53247833,127.0850906
"서울특별시 광진구 자양동 738","ST-258",37.5297699,127.0748596
"서울특별시 광진구 구의동 96","ST-259",37.55122375,127.0897064
"서울특별시 마포구 서강로16길 72","ST-26",37.55113983,126.9369888
"서울특별시 동대문구 한천로 329","ST-260",37.58991241,127.0686798
"서울특별시 동대문구 용두동 65-25","ST-261",37.57594681,127.0373612
"서울특별시 동대문구 장한로 25길 2","ST-262",37.57217407,127.0713882
"서울특별시 동대문구 답십리로 210-3","ST-263",37.57265472,127.0636368
"서울특별시 동대문구 전농로3길 23","ST-264",37.56965637,127.0559616
"서울특별시 동대문구 천호대로 26","ST-265",37.57419968,127.0264969
"서울특별시 동대문구 겸재로 21","ST-266",37.58462524,127.0702896
"서울특별시 동대문구 이문동186-1","ST-267",37.60271072,127.0678635
"서울특별시 동대문구 전농로 192","ST-268",37.58131027,127.0553436
"서울특별시 동대문구 제기동122-388","ST-269",37.58779144,127.0373612
"서울특별시 마포구 백범로 35","ST-27",37.54948425,126.9389496
"서울특별시 동대문구 답십리동 524-1","ST-270",37.57308578,127.0521622
"서울특별시 동대문구 용두동 237-10 ","ST-271",37.57366562,127.0308151
"서울특별시 동대문구 신설동 92-34","ST-272",37.57527161,127.023468
"서울특별시 동대문구 용두동 237-10","ST-273",37.57768631,127.0310135
"서울특별시 동대문구 용두동 696-13 ","ST-274",37.57638168,127.0351105
"서울특별시 동대문구 전농동 135-5","ST-275",37.58256149,127.0543671
"서울특별시 동대문구 답십리동 94-2 ","ST-276",37.57420349,127.0576935
"서울특별시 영등포구 양화동 17-4","ST-277",37.54466629,126.8883591
"서울특별시 영등포구 양평동4가 202-1","ST-278",37.53845978,126.8945084
"서울특별시 영등포구 양평동4가 20-4","ST-279",37.53587341,126.8921814
"서울특별시 마포구 대흥로 122","ST-28",37.55041122,126.9438477
"서울특별시 영등포구 양평동1가 115-2","ST-280",37.52450562,126.8918228
"서울특별시 영등포구 양평동3가 14-1","ST-281",37.52565002,126.8878174
"서울특별시 영등포구 양평동3가 60-1","ST-282",37.52848816,126.8916473
"서울특별시 영등포구 신길동 399 ","ST-283",37.50046158,126.9058456
"서울특별시 영등포구 신길동 250-4 ","ST-284",37.50456619,126.9102325
"서울특별시 영등포구 문래동3가 68-1","ST-285",37.51615524,126.8946152
"서울특별시 영등포구 신길동 4490 ","ST-286",37.49651337,126.9148026
"서울특별시 영등포구 당산동4가 96-2","ST-287",37.52638626,126.9027557
"서울특별시 영등포구 영등포동7가 58-2","ST-288",37.5258522,126.9032822
"서울특별시 영등포구 문래동3가 55-12 ","ST-289",37.51873779,126.8955765
"서울특별시 마포구 백범로 10","ST-29",37.5535202,126.9369507
"서울특별시 영등포구 도림동 255-2 ","ST-290",37.50532913,126.8984833
"서울특별시 영등포구 신길동 215-28 ","ST-291",37.51093292,126.9102249
"서울특별시 영등포구 양평동3가 48-1","ST-292",37.52708435,126.8913803
"서울특별시 영등포구 영등포동8가 82-4 ","ST-293",37.53007889,126.9057083
"서울특별시 영등포구 당산동4가 35-24 ","ST-294",37.52826309,126.8966293
"서울특별시 영등포구 당산동5가 14-4","ST-295",37.53368759,126.9021072
"서울특별시 영등포구 여의도동8-13","ST-296",37.53105545,126.9242096
"서울특별시 영등포구 여의도동 8","ST-297",37.52412033,126.9365463
"서울특별시 영등포구 신길동 249","ST-298",37.50764084,126.9230804
"서울특별시 영등포구 신길동853","ST-299",37.50449371,126.9219513
"서울특별시 마포구 동교로8길 58","ST-3",37.54956055,126.9057541
"서울특별시 서대문구 연세로 3-5","ST-30",37.55549622,126.9363403
"서울특별시 영등포구 신길동4884","ST-300",37.49982834,126.9199448
"서울특별시 영등포구 신길동3596","ST-301",37.5006485,126.9095154
"서울특별시 영등포구 신길동263-76","ST-302",37.50380325,126.9034195
"서울특별시 영등포구 신길동373-1","ST-303",37.50657272,126.9011307
"서울특별시 영등포구 도림동 159-70","ST-304",37.50947571,126.8992996
"서울특별시 영등포구 신길동95-256","ST-305",37.51384354,126.9193573
"서울특별시 영등포구 영등포동1가35","ST-306",37.51769257,126.914299
"서울특별시 영등포구 신길동1368","ST-307",37.51359177,126.9259338
"서울특별시 양천구 목동 559","ST-308",37.5468483,126.8727722
"서울특별시 양천구 목동 813","ST-309",37.53280258,126.8639298
"서울특별시 마포구 신촌로 106","ST-31",37.55505371,126.9375687
"서울특별시 양천구 목동 904-3","ST-310",37.53254318,126.8687286
"서울특별시 양천구 목동 451","ST-311",37.52406311,126.8755798
"서울특별시 양천구 신정동 1095","ST-312",37.52325439,126.8649063
"서울특별시 양천구 신월동 894","ST-313",37.5218811,126.8517532
"서울특별시 양천구 중앙로 209","ST-314",37.51515579,126.8548966
"서울특별시 양천구 신정동 319-3","ST-315",37.51897049,126.8699646
"서울특별시 양천구 신정동 760-2","ST-316",37.51158524,126.8415604
"서울특별시 양천구 신정동 759-2","ST-317",37.51065826,126.8425369
"서울특별시 양천구 신월동 1063-4","ST-318",37.51705933,126.8484879
"서울특별시 양천구 신월동 905","ST-319",37.51699829,126.8383179
"서울특별시 마포구 신촌로 94","ST-32",37.55485916,126.9361572
"서울특별시 양천구 신월동 790","ST-320",37.53304672,126.8299561
"서울특별시 양천구 신월동 790","ST-321",37.532547,126.8308029
"서울특별시 용산구 원효로4가 109-10","ST-322",37.53243256,126.9547424
"서울특별시 용산구 용산동5가 24-3","ST-323",37.52411652,126.9721222
"서울특별시 용산구 한남동 726-494","ST-324",37.54115295,127.0022125
"서울특별시 용산구 한남동 725-17","ST-325",37.53813934,127.004097
"서울특별시 용산구 문배동 34-10","ST-326",37.53675842,126.9700012
"서울특별시 용산구 한강로3가 16-8","ST-327",37.5330658,126.9607315
"서울특별시 용산구 동자동 14-229","ST-328",37.55227661,126.9726868
"서울특별시 용산구 서빙고동 235-5","ST-329",37.520504,126.9897385
"서울특별시 서대문구 증가로 264","ST-33",37.5841713,126.9111023
"서울특별시 용산구 독서당로 18","ST-330",37.53016663,127.0074387
"서울특별시 용산구 용산동2가 5-1812","ST-331",37.53841019,126.9866486
"서울특별시 용산구 용산동2가 6-7","ST-332",37.53507996,126.9853821
"서울특별시 용산구 용산동1가 8-4","ST-333",37.53483963,126.9776611
"서울특별시 용산구 한강로1가 228-1","ST-334",37.53351212,126.9722748
"서울특별시 용산구 이촌동301-5","ST-335",37.51850891,126.9787979
"서울특별시 종로구 서린동 26-1","ST-336",37.56983566,126.9826584
"서울특별시 종로구 성균관로 91","ST-337",37.59023285,126.9985199
"서울특별시 중구 을지로 227","ST-338",37.56699371,127.0034638
"서울특별시 마포구 마포나루길 467","ST-339",37.55134201,126.9026718
"서울특별시 서대문구 연세로5나길 19","ST-34",-87.39414978,51.31660461
"서울특별시 마포구 동교로 7","ST-340",37.55156708,126.9028473
"서울특별시 마포구 연남로 30","ST-341",37.56516647,126.9193955
"서울특별시 마포구 월드컵로 119 ","ST-342",37.55894852,126.907753
"서울특별시 마포구 현석동 106-32","ST-343",37.54254532,126.9342957
"서울특별시 마포구 하늘공원로 108-1","ST-344",37.56396484,126.8982086
"서울특별시 서대문구 거북골로19길 20","ST-345",37.57767487,126.9098053
"서울특별시 서대문구 연희로37안길 51","ST-346",37.58638763,126.9351273
"서울특별시 서대문구 응암로 66","ST-347",37.57889175,126.9107361
"서울특별시 서대문구 연희동 519-7","ST-348",37.57222748,126.9230652
"서울특별시 서대문구 북가좌동 352-9","ST-349",37.57987595,126.9063492
"서울특별시 서대문구 불광천길 150","ST-35",37.58203125,126.9089966
"서울특별시 서대문구 불광천길 36","ST-350",37.57731628,126.9029694
"서울특별시 서대문구 연희동 446-76","ST-351",37.56765747,126.9178085
"서울특별시 서대문구 홍제천로 48","ST-352",37.56612015,126.9258957
"서울특별시 서대문구 현저동 102-53","ST-353",37.5739212,126.9583054
"서울특별시 서대문구 충정로3가 155-4","ST-354",37.5621376,126.9637756
"서울특별시 성동구 광나루로 334","ST-355",37.54814911,127.06707
"서울특별시 성동구 광나루로 297","ST-356",37.54816437,127.0623703
"서울특별시 성동구 금호동4가 367-1","ST-357",37.54205322,127.020401
"서울특별시 성동구 무학로10길 6","ST-358",37.56764221,127.0256958
"서울특별시 성동구 고산자로 260","ST-359",37.56460571,127.0365219
"서울특별시 서대문구 명물길 33","ST-36",37.55789185,126.9380798
"서울특별시 성동구 왕십리광장로 10-1","ST-360",37.56109619,127.0367966
"서울특별시 성동구 동일로 213","ST-361",37.55120468,127.0689316
"서울특별시 성동구 왕십리로 64","ST-362",37.54281616,127.0446701
"서울특별시 성동구 동일로 313","ST-363",37.55924606,127.07341
"서울특별시 성동구 광나루로 302","ST-364",37.5479126,127.0627518
"서울특별시 성동구 동호로 99","ST-365",37.54792786,127.0155716
"서울특별시 성동구 한림말길 56","ST-366",37.54136276,127.0176621
"서울특별시 성동구 뚝섬로1길 43","ST-367",37.54520798,127.047142
"서울특별시 성동구 아차산로 113","ST-368",37.54459,127.0570831
"서울특별시 동대문구 청계천로 417","ST-369",37.57110214,127.0235596
"서울특별시 서대문구 명물길 33","ST-37",37.5591011,126.9391785
"서울특별시 성동구 독서당로 381","ST-370",37.54958344,127.0302429
"서울특별시 성동구 광나루로 303-1","ST-371",37.54828644,127.062088
"서울특별시 성동구 마장로 292-1","ST-372",37.56520462,127.0418472
"서울특별시 성동구 무수막길 97","ST-373",37.55449295,127.0202103
"서울특별시 성동구 용답25길 1","ST-374",37.56101227,127.0542374
"서울특별시 성동구 성수일로 27","ST-375",37.54317856,127.0490799
"서울특별시 성동구 마장로39길 51","ST-376",37.56797028,127.0468903
"서울특별시 광진구 구의강변로 106","ST-377",37.54006195,127.0944977
"서울특별시 광진구 구의강변로 64","ST-378",37.53657913,127.0929718
"서울특별시 광진구 동일로 459","ST-379",37.57125473,127.0798035
"서울특별시 마포구 신촌로26길 10","ST-38",37.55600357,126.9422989
"서울특별시 영등포구 영등포로34길 9","ST-380",37.51932526,126.9025421
"서울특별시 광진구 강변역로 17","ST-381",37.53784943,127.0921707
"서울특별시 광진구 군자로 74","ST-382",37.54849625,127.0747604
"서울특별시 광진구 능동로 398","ST-383",37.5653801,127.0865097
"서울특별시 광진구 능동로 216","ST-384",37.54523087,127.0847321
"서울특별시 광진구 능동로 216","ST-385",37.55184937,127.0889816
"서울특별시 광진구 용마산로 120","ST-386",37.56429291,127.086937
"서울특별시 광진구 아차산로 552","ST-387",37.54483032,127.1042633
"서울특별시 광진구 구천면로 2","ST-388",37.54654694,127.1061325
"서울특별시 동대문구 사가정로 62","ST-389",37.57471848,127.0533905
"서울특별시 서대문구 연세로2다길 58","ST-39",37.55681229,126.9431839
"서울특별시 동대문구 사가정로 119","ST-390",37.57779312,127.0578308
"서울특별시 동대문구 서울시립대로 161","ST-391",37.58369827,127.0538559
"서울특별시 동대문구 서울시립대로 31","ST-392",37.57418823,127.0458908
"서울특별시 동대문구 전농로 34","ST-393",37.56819153,127.0571747
"서울특별시 동대문구 장한로6길 95","ST-394",37.56115341,127.0709686
"서울특별시 동대문구 사가정로 240","ST-395",37.57863235,127.071907
"서울특별시 동대문구 한천로 290","ST-396",37.58681488,127.067543
"서울특별시 동대문구 천호대로 145","ST-397",37.57485199,127.0403061
"서울특별시 동대문구 천호대로 269","ST-398",37.5681839,127.0512772
"서울특별시 동대문구 왕산로 209","ST-399",37.58104706,127.046135
"서울특별시 마포구 월드컵로 72","ST-4",37.5556488,126.9106293
"서울특별시 서대문구 증가로 264","ST-40",37.5591774,126.9345245
"서울특별시 동대문구 홍릉로 1","ST-400",37.58040619,127.0448227
"서울특별시 동대문구 이문로 107","ST-401",37.59601974,127.0598297
"서울특별시 동대문구 이문로1길 11","ST-402",37.58751678,127.0527725
"서울특별시 동대문구 회기로 56","ST-403",37.59090042,127.0425873
"서울특별시 동대문구 회기로 85","ST-404",37.59161377,127.0457916
"서울특별시 동대문구 한천로43길 12-14","ST-405",37.58300781,127.0609741
"서울특별시 동대문구 한천로43길 12-14","ST-406",37.58519745,127.0609512
"서울특별시 동대문구 왕산로 205","ST-407",37.58245468,127.0444946
"서울특별시 동대문구 청계천로 563","ST-408",37.57375336,127.0385361
"서울특별시 동대문구 천호대로 231","ST-409",37.5701561,127.048584
"서울특별시 서대문구 연세로 50-1","ST-41",37.560009,126.9407349
"서울특별시 동대문구 장안벚꽃로 77","ST-410",37.56697083,127.0744171
"서울특별시 동대문구 한천로 42","ST-411",0,0
"서울특별시 동대문구 망우로 126","ST-412",0,0
"서울특별시 영등포구 당산로 111-2","ST-413",37.52463531,126.8962174
"서울특별시 영등포구 여의서로 160","ST-414",37.53367996,126.9120865
"서울특별시 영등포구 선유로 82","ST-415",0,0
"서울특별시 영등포구 문래로 56","ST-416",37.51992798,126.889183
"서울특별시 영등포구 선유로 34","ST-417",37.51715088,126.8886261
"서울특별시 영등포구 영등포로 96","ST-418",37.52193069,126.8916168
"서울특별시 영등포구 영등포로 124","ST-419",37.52113342,126.8965378
"서울특별시 서대문구 연세로 50","ST-42",37.56238174,126.9326477
"서울특별시 영등포구 영등포로 177","ST-420",37.52029419,126.9011917
"서울특별시 영등포구 양평로 76","ST-421",37.53596115,126.8983002
"서울특별시 영등포구 양평로 58","ST-422",37.53471756,126.9000015
"서울특별시 영등포구 여의나루로 96","ST-423",0,0
"서울특별시 영등포구 여의나루로 76","ST-424",37.52234268,126.9271011
"서울특별시 영등포구 여의동로 48","ST-425",37.51896286,126.9216156
"서울특별시 영등포구 당산로52길 3","ST-426",37.53533936,126.9036789
"서울특별시 양천구 목동서로 201","ST-427",37.52845001,126.8722
"서울특별시 양천구 목동서로 355","ST-428",37.51728058,126.8643341
"서울특별시 양천구 목동서로 221","ST-429",37.51471329,126.8609161
"서울특별시 서대문구 연세로 42","ST-43",37.55979538,126.9344788
"서울특별시 양천구 목동중앙서로7길 26","ST-430",37.5226593,126.8708344
"서울특별시 양천구 등촌로 2","ST-431",37.5303688,126.8642578
"서울특별시 양천구 신월로 97","ST-432",37.5161972,126.8348999
"서울특별시 양천구 가로공원로 145","ST-433",37.53667068,126.8321838
"서울특별시 용산구 백범로 350","ST-434",37.53751373,126.9675674
"서울특별시 용산구 한강대로 115","ST-435",37.53014755,126.968483
"서울특별시 용산구 한강대로 161","ST-436",37.53345108,126.9717331
"서울특별시 용산구 청파로47길 100","ST-437",37.54489517,126.9693832
"서울특별시 용산구 원효로97길 33-4","ST-438",37.54165268,126.9705048
"서울특별시 용산구 한강대로 349","ST-439",37.54902649,126.9719467
"서울특별시 용산구 이촌로 219","ST-440",37.52204132,126.9655228
"서울특별시 용산구 효창원로 161","ST-441",37.54232025,126.9619598
"서울특별시 용산구 서빙고로 279","ST-442",37.52033615,126.9942627
"서울특별시 마포구 성산동 515","ST-443",37.56684494,126.8964462
"서울특별시 종로구 혜화동 56","ST-444",37.58573532,127.0016098
"서울특별시 광진구 군자동 374-8","ST-445",37.54782867,127.0726318
"서울특별시 성동구 성수동2가 569-3","ST-446",37.53680801,127.0554886
"서울특별시 성동구 마장로42길 14","ST-447",37.56594086,127.0453949
"서울특별시 은평구 녹번동 85-4","ST-448",37.60394287,126.9276962
"서울특별시 은평구 응암동 84-14","ST-449",37.60097504,126.9269562
"서울특별시 영등포구 의사당대로 1","ST-45",37.52841568,126.9139175
"서울특별시 은평구 진관동 45-21","ST-450",37.64310837,126.9182205
"서울특별시 은평구 진관동 13-20","ST-451",37.64586639,126.9273911
"서울특별시 은평구 진관동 5-8","ST-452",37.64867401,126.9307022
"서울특별시 은평구 진관동 86-31","ST-453",37.63623428,126.9189987
"서울특별시 은평구 대조동 207-8","ST-454",37.61721039,126.9195786
"서울특별시 은평구 역촌동 43-11","ST-455",37.59949112,126.9168625
"서울특별시 은평구 갈현동 536-8","ST-456",37.61318588,126.9173508
"서울특별시 은평구 응암동 761-9","ST-457",37.58699417,126.9228821
"서울특별시 은평구 신사동 35-23","ST-458",0,0
"서울특별시 은평구 녹번동 153-31","ST-459",37.60558319,126.9229355
"서울특별시 영등포구 국회대로76길 10","ST-46",37.53123856,126.9213333
"서울특별시 은평구 응암동 604-5","ST-460",37.58966064,126.9169464
"서울특별시 은평구 응암동 90-15","ST-461",37.60070038,126.9201279
"서울특별시 은평구 응암동 610-3","ST-462",37.59079742,126.9136505
